duration_ms,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
200533,2013,0.0158,0.548,0.673,0.0,0.0794,-5.29,0.0268,81.947,0.652,60
209027,1982,0.325,0.822,0.335,0.000957,0.201,-12.71,0.127,73.77,0.9,41
142973,2006,0.358,0.457,0.515,0.0,0.278,-4.31,0.0261,74.984,0.222,64
140133,1967,0.488,0.372,0.371,0.0,0.6,-11.881,0.0325,103.869,0.482,25
160147,1966,0.733,0.33,0.356,0.000522,0.131,-14.002,0.0306,85.062,0.518,14
153907,1956,0.538,0.67,0.235,0.0,0.0978,-13.876,0.0417,73.5,0.712,7
233507,1968,0.44,0.696,0.429,0.00423,0.159,-13.5,0.029,103.334,0.811,22
264240,2000,0.384,0.462,0.796,0.0,0.296,-6.202,0.0322,204.028,0.824,60
225867,1954,0.957,0.154,0.121,0.00065,0.132,-16.517,0.0325,175.379,0.0564,22
181747,1940,0.973,0.363,0.434,0.0512,0.225,-9.323,0.0364,102.758,0.527,0
396893,1995,0.00175,0.443,0.802,0.00213,0.14,-7.927,0.0633,142.65,0.42,43
175787,2013,0.00137,0.749,0.795,0.0,0.0499,-7.06,0.0518,124.997,0.488,49
249533,2008,0.0161,0.68,0.687,0.0,0.261,-6.162,0.0709,150.053,0.467,74
188027,1954,0.526,0.62,0.568,2.63e-05,0.112,-9.145,0.0333,110.163,0.767,14
191960,1977,0.935,0.521,0.157,0.000382,0.0641,-18.095,0.034,184.39,0.649,34
166480,1970,0.676,0.582,0.204,0.0,0.113,-15.867,0.0251,101.681,0.517,27
183467,1985,0.000218,0.39,0.916,0.0328,0.338,-9.135,0.0496,127.02,0.717,31
191387,2000,0.374,0.779,0.67,0.0,0.185,-5.117,0.0281,123.114,0.886,45
155173,1937,0.674,0.636,0.222,0.212,0.116,-16.206,0.166,86.05,0.63,0
191440,2019,0.195,0.679,0.853,0.0,0.132,-5.289,0.0659,76.064,0.767,63
436787,1977,0.00171,0.359,0.652,0.0215,0.123,-8.206,0.0318,129.864,0.0617,39
157213,1955,0.827,0.476,0.192,0.0,0.226,-10.984,0.0374,139.074,0.275,18
124880,1953,0.979,0.177,0.072,0.796,0.0979,-19.118,0.0343,78.311,0.0397,1
105787,1980,0.884,0.816,0.269,0.0,0.0737,-12.047,0.0375,99.496,0.949,23
149707,1970,0.61,0.448,0.41,0.0,0.116,-12.63,0.0682,128.416,0.703,17
305827,1992,0.0576,0.19,0.687,0.145,0.33,-6.879,0.0565,196.568,0.296,38
152195,2014,0.844,0.799,0.352,0.903,0.115,-9.943,0.159,83.564,0.435,56
249267,1985,0.567,0.67,0.479,1.97e-05,0.103,-10.666,0.0418,136.565,0.557,39
181750,1941,0.00125,0.697,0.878,0.257,0.101,-5.374,0.0338,139.98,0.924,0
224773,1986,0.0606,0.554,0.398,5.97e-05,0.0528,-16.321,0.0274,110.432,0.65,36
250880,2014,1.44e-05,0.608,0.881,0.0254,0.138,-4.903,0.0499,115.004,0.412,54
318627,1993,0.162,0.553,0.785,3.84e-05,0.0366,-8.307,0.0499,168.497,0.567,38
188413,1968,0.725,0.589,0.484,4.49e-05,0.0535,-14.506,0.0459,98.051,0.827,19
275333,1984,0.0369,0.547,0.853,0.0,0.0907,-9.811,0.0599,160.89,0.888,23
156493,2016,0.00613,0.706,0.82,0.00186,0.0488,-4.469,0.0562,118.951,0.595,63
151347,1966,0.266,0.559,0.436,0.865,0.123,-17.755,0.0342,115.308,0.253,23
23293,1945,0.994,0.419,0.338,0.942,0.62,-18.789,0.0353,159.202,0.837,0
320733,1962,0.548,0.511,0.351,0.023,0.0823,-14.104,0.0417,88.448,0.717,14
257400,1940,0.975,0.456,0.521,0.00559,0.114,-8.201,0.0561,100.864,0.872,0
189600,1923,0.991,0.355,0.114,0.00686,0.108,-15.968,0.0588,69.902,0.258,19
164360,1927,0.993,0.752,0.225,0.928,0.11,-17.684,0.0881,115.626,0.831,0
226533,1967,0.929,0.334,0.145,0.65,0.108,-20.2,0.0665,84.856,0.0621,30
169320,2015,0.00538,0.797,0.516,0.431,0.0728,-6.286,0.0831,109.997,0.0477,69
107013,1955,0.994,0.338,0.417,0.925,0.138,-14.243,0.0382,119.027,0.953,7
302347,2011,0.0584,0.762,0.508,0.00126,0.16,-9.112,0.0919,93.51,0.37,70
166333,1963,0.721,0.465,0.528,0.0,0.408,-14.134,0.0453,119.706,0.948,36
169200,1968,0.514,0.563,0.104,0.000229,0.118,-18.145,0.0483,135.06,0.695,22
218667,2014,0.905,0.441,0.0769,1.62e-06,0.089,-14.846,0.0332,76.776,0.337,52
98100,1950,0.658,0.704,0.302,0.0,0.25,-17.169,0.834,100.935,0.442,0
194453,2016,0.403,0.667,0.613,0.0,0.115,-5.353,0.0344,91.024,0.47,67
257467,2002,0.274,0.747,0.667,5.03e-05,0.109,-6.75,0.0304,122.595,0.405,48
229267,1993,0.00235,0.643,0.271,0.461,0.546,-16.505,0.0842,79.402,0.263,45
181973,2000,0.962,0.282,0.195,0.882,0.103,-11.952,0.0281,72.498,0.137,39
254200,1986,0.174,0.721,0.377,1.21e-06,0.344,-12.489,0.0294,84.782,0.607,31
185013,2001,0.0844,0.747,0.706,0.00355,0.174,-4.653,0.0413,94.019,0.567,67
284107,1989,2.33e-05,0.444,0.947,0.0111,0.25,-5.226,0.0589,123.892,0.397,33
261253,2003,0.234,0.715,0.635,0.000542,0.157,-6.345,0.0384,128.998,0.679,39
180200,1981,0.111,0.594,0.661,7.07e-06,0.0929,-13.79,0.0465,129.045,0.904,34
146760,1958,0.569,0.603,0.724,0.0,0.2,-9.869,0.173,164.524,0.942,22
216507,1979,0.67,0.29,0.363,0.0,0.081,-13.458,0.0301,171.35,0.336,28
214267,2008,0.198,0.723,0.715,0.0,0.351,-6.523,0.0859,130.048,0.624,40
248907,1993,0.893,0.144,0.13,0.775,0.0902,-21.136,0.0448,166.486,0.0542,34
780933,1946,0.97,0.36,0.212,0.335,0.0523,-17.942,0.0357,98.268,0.363,0
225693,2003,9.21e-06,0.367,0.883,0.0159,0.348,-5.243,0.0589,178.262,0.59,37
296813,1980,0.000872,0.39,0.68,3.5e-06,0.0543,-6.793,0.0338,139.839,0.749,27
217182,2018,0.404,0.711,0.545,0.0,0.122,-6.81,0.0322,108.02,0.345,67
344640,1970,0.138,0.619,0.666,3.99e-06,0.0862,-9.602,0.0938,122.257,0.578,24
211413,1975,0.167,0.917,0.823,0.000945,0.0258,-8.445,0.0368,132.56,0.969,42
267187,1958,0.91,0.284,0.425,1.64e-06,0.623,-4.762,0.0302,93.49,0.203,9
226440,1986,0.0855,0.533,0.861,0.0,0.118,-5.111,0.0531,96.935,0.514,41
169507,2002,0.962,0.575,0.0822,0.58,0.11,-17.658,0.0452,127.369,0.484,47
301267,1988,0.467,0.332,0.735,1.03e-05,0.2,-11.921,0.0362,97.834,0.336,35
89720,2001,0.0654,0.416,0.633,2.66e-06,0.18,-7.479,0.11,104.211,0.735,36
195373,1983,0.878,0.529,0.165,0.8,0.123,-15.264,0.0362,118.869,0.194,42
83533,1994,0.0582,0.786,0.665,4.65e-06,0.399,-9.46,0.311,94.993,0.617,34
191093,1959,0.683,0.512,0.211,0.0,0.074,-13.146,0.0376,139.139,0.387,13
231480,2007,0.00461,0.498,0.83,0.0,0.139,-5.157,0.0421,89.342,0.453,72
177200,1961,0.899,0.413,0.0754,3.09e-06,0.39,-17.178,0.0359,102.313,0.214,29
250200,1954,0.974,0.118,0.126,0.0129,0.156,-27.048,0.0398,80.874,0.0835,0
208160,1967,0.282,0.665,0.487,0.0,0.169,-10.529,0.0442,126.137,0.437,45
261027,1976,0.21,0.767,0.589,0.0342,0.0444,-10.812,0.0426,92.41,0.753,28
986320,1950,0.812,0.634,0.201,0.0,0.343,-19.67,0.833,98.556,0.588,0
160400,1967,0.421,0.625,0.429,0.0,0.0579,-13.448,0.0409,97.66,0.759,33
309120,1950,0.812,0.307,0.384,0.00252,0.355,-9.559,0.0329,111.639,0.215,0
232373,2012,0.252,0.586,0.423,5.83e-06,0.0976,-7.459,0.0261,138.133,0.318,51
147840,1945,0.713,0.512,0.837,2.62e-06,0.114,-8.098,0.101,96.831,0.623,0
86040,1960,0.583,0.71,0.536,0.0,0.085,-9.247,0.035,127.507,0.96,14
232333,1971,0.233,0.648,0.696,0.00179,0.304,-9.789,0.0298,123.671,0.967,23
235787,1981,0.0227,0.619,0.714,0.000876,0.0822,-8.986,0.0378,103.646,0.889,28
221600,1995,0.383,0.454,0.664,3.04e-06,0.246,-6.557,0.0841,79.88,0.696,48
222853,2015,0.146,0.716,0.573,0.0,0.205,-5.277,0.0343,110.009,0.472,63
161360,1997,0.00029,0.373,0.903,0.024,0.041,-5.356,0.0378,105.93,0.77,36
131733,1957,0.297,0.684,0.451,3.05e-05,0.103,-11.519,0.0861,95.516,0.753,26
295027,1993,0.0224,0.945,0.792,2.29e-05,0.335,-4.711,0.285,100.101,0.697,32
173333,2000,0.000119,0.398,0.973,6.15e-06,0.865,-4.325,0.124,105.604,0.442,41
253800,1944,0.00105,0.621,0.75,0.00247,0.103,-11.362,0.0592,103.541,0.544,0
190187,1930,0.944,0.73,0.523,0.832,0.0786,-7.566,0.124,113.156,0.669,0
180566,1945,0.993,0.581,0.177,0.87,0.212,-14.031,0.0472,73.165,0.573,0
169413,1926,0.996,0.565,0.336,0.884,0.175,-10.589,0.188,131.495,0.574,0
232507,1984,0.71,0.429,0.302,0.000266,0.389,-13.796,0.0274,80.835,0.152,41
324400,1961,0.885,0.459,0.0509,0.88,0.0966,-24.008,0.0541,183.639,0.322,22
268142,1980,0.626,0.534,0.437,3.54e-06,0.335,-11.22,0.0348,133.516,0.967,38
100880,1934,0.855,0.263,0.118,0.137,0.254,-23.171,0.0378,91.692,0.203,2
129667,1997,0.605,0.417,0.426,3.86e-05,0.17,-14.059,0.0566,172.458,0.561,49
292227,1987,0.985,0.361,0.0264,0.823,0.0667,-25.102,0.0446,56.3,0.148,31
198853,2017,0.469,0.618,0.443,0.0,0.0829,-9.681,0.0526,119.949,0.167,79
194892,2020,0.416,0.595,0.807,1.41e-05,0.565,-2.409,0.0489,188.081,0.919,84
149280,1958,0.675,0.477,0.437,0.0516,0.499,-12.041,0.0387,144.991,0.885,16
474600,1978,0.0299,0.395,0.607,0.01,0.137,-10.918,0.0963,156.443,0.651,30
434667,1961,0.872,0.463,0.0263,0.362,0.127,-24.799,0.0438,110.5,0.142,16
154000,1956,0.834,0.556,0.203,0.0,0.248,-12.894,0.055,156.125,0.837,8
188640,1972,0.427,0.483,0.267,0.0,0.345,-18.436,0.0283,140.22,0.646,32
147467,1967,0.26,0.543,0.539,0.115,0.278,-9.348,0.0338,137.92,0.755,23
191307,1987,0.857,0.756,0.61,9.48e-06,0.119,-9.224,0.0289,100.119,0.921,37
510965,1994,0.202,0.52,0.411,0.153,0.351,-12.536,0.025,75.235,0.28,59
170453,1951,0.963,0.509,0.069,0.000202,0.323,-19.483,0.0651,78.669,0.521,0
245893,1979,0.78,0.509,0.0537,0.000149,0.168,-16.095,0.038,136.539,0.115,26
121720,1962,0.96,0.562,0.361,1.19e-05,0.328,-12.07,0.0343,117.001,0.408,13
195160,1998,0.00756,0.377,0.824,0.000446,0.408,-4.67,0.0947,147.141,0.81,55
293227,1971,0.556,0.529,0.68,9.71e-06,0.193,-12.435,0.0439,99.797,0.574,18
268867,1999,0.643,0.586,0.423,0.0,0.129,-9.951,0.0267,122.625,0.268,38
149053,1948,0.976,0.253,0.139,0.0578,0.346,-16.851,0.043,98.329,0.107,0
118293,1981,0.0099,0.396,0.767,0.447,0.366,-16.667,0.39,166.08,0.685,29
278307,2002,0.471,0.558,0.687,0.000829,0.0958,-8.634,0.0381,94.989,0.412,51
98100,1926,0.261,0.659,0.279,0.0,0.397,-16.846,0.96,151.909,0.305,0
186410,1950,0.965,0.545,0.322,0.0,0.286,-12.706,0.0867,91.179,0.891,0
217667,1989,0.00544,0.423,0.846,0.0,0.342,-11.959,0.0372,135.959,0.603,31
104880,2011,0.00522,0.683,0.814,0.0131,0.33,-5.17,0.251,159.96,0.81,53
124813,1944,0.994,0.521,0.421,0.618,0.162,-8.511,0.0875,108.765,0.644,0
320880,2008,0.00217,0.386,0.915,0.00033,0.361,-4.885,0.0962,157.021,0.409,45
195053,1965,0.1,0.526,0.709,0.656,0.326,-8.3,0.0606,118.449,0.647,26
162429,1940,0.977,0.22,0.0872,0.00513,0.165,-17.201,0.0448,172.989,0.128,0
51013,1955,0.924,0.698,0.0486,0.000148,0.11,-18.572,0.366,132.089,0.514,4
20907,1946,0.992,0.297,0.031,0.000377,0.0756,-30.409,0.0506,87.037,0.071,0
253880,1994,0.00917,0.718,0.789,0.0,0.422,-4.191,0.205,78.827,0.677,37
130000,1958,0.683,0.585,0.694,2.55e-05,0.0982,-8.394,0.0381,113.259,0.596,18
354109,1986,0.0112,0.754,0.727,0.509,0.572,-6.82,0.0495,123.029,0.921,29
171920,1989,0.000649,0.356,0.878,0.0804,0.0847,-6.95,0.0362,94.868,0.651,26
266613,2006,0.285,0.73,0.65,5.9e-06,0.366,-3.909,0.258,95.114,0.623,46
426240,1994,0.0516,0.491,0.819,0.000153,0.522,-6.622,0.0324,117.548,0.599,41
189267,1936,0.966,0.542,0.187,0.228,0.267,-17.341,0.0474,104.878,0.732,0
219933,1996,0.45,0.764,0.57,0.362,0.0812,-11.361,0.0348,115.376,0.972,57
226560,2007,0.00933,0.591,0.755,0.00067,0.0855,-7.277,0.103,95.387,0.471,40
283787,2016,0.581,0.509,0.387,0.0,0.0781,-5.887,0.0299,125.853,0.304,54
282038,1942,0.99,0.461,0.616,0.00158,0.898,-8.381,0.425,61.214,0.746,1
335771,1974,0.121,0.474,0.865,0.0332,0.679,-6.386,0.135,192.506,0.804,29
311152,2019,0.743,0.535,0.245,0.00338,0.298,-12.53,0.0363,130.133,0.238,67
79999,1947,0.274,0.13,0.0984,0.969,0.175,-24.647,0.0424,93.085,0.11,4
288227,2000,0.236,0.658,0.809,1.17e-06,0.389,-5.462,0.302,84.525,0.648,45
252533,1997,0.213,0.411,0.369,1.17e-05,0.0554,-9.636,0.0371,68.371,0.438,32
297413,1996,0.029,0.677,0.667,0.0,0.131,-7.08,0.0381,140.586,0.708,37
199307,1974,0.535,0.704,0.676,0.00335,0.839,-6.952,0.0881,89.427,0.823,27
258401,1983,0.791,0.511,0.402,0.0,0.961,-25.399,0.93,90.84,0.151,24
244347,1959,0.829,0.181,0.371,5.01e-06,0.295,-9.653,0.0332,92.748,0.126,17
137718,1948,0.993,0.812,0.225,0.428,0.169,-7.374,0.339,96.136,0.883,0
321027,1977,0.975,0.299,0.0649,0.945,0.0983,-21.774,0.0444,79.461,0.0584,24
224000,1963,0.995,0.487,0.0258,0.916,0.146,-32.956,0.0699,116.326,0.371,16
265760,2009,0.928,0.59,0.237,0.00379,0.113,-13.067,0.0354,123.859,0.291,44
206667,2013,0.0271,0.565,0.683,7.69e-05,0.114,-5.77,0.0889,174.073,0.353,57
239933,1980,0.408,0.607,0.612,5.2e-06,0.32,-8.666,0.0523,82.933,0.272,52
181162,2006,0.425,0.536,0.522,3.24e-06,0.319,-6.597,0.0269,101.49,0.732,42
203923,2019,0.463,0.758,0.629,1.8e-06,0.113,-5.579,0.0852,97.006,0.575,69
96827,1944,0.993,0.591,0.194,0.907,0.108,-13.032,0.19,109.744,0.521,0
426735,1976,0.2,0.231,0.794,0.114,0.0797,-9.355,0.0597,119.616,0.488,30
297507,2014,0.109,0.843,0.848,0.0,0.0714,-5.492,0.24,121.009,0.287,47
281467,1979,0.851,0.463,0.159,4.01e-06,0.106,-18.907,0.0409,120.132,0.287,22
277927,1982,0.56,0.784,0.669,1.2e-06,0.226,-10.577,0.0642,90.139,0.966,32
176200,1959,0.903,0.681,0.131,0.196,0.159,-23.858,0.0449,94.604,0.464,15
238800,2007,0.054,0.817,0.402,0.0,0.219,-8.045,0.091,104.911,0.463,39
216160,1970,0.615,0.327,0.335,0.0,0.157,-12.722,0.0445,65.619,0.358,28
212267,1944,0.973,0.365,0.214,0.00133,0.102,-14.164,0.0693,92.424,0.401,0
454453,1982,0.00125,0.7,0.964,0.0816,0.0572,-9.064,0.0576,126.976,0.381,24
307053,1959,0.808,0.54,0.681,0.0,0.162,-5.44,0.0508,88.385,0.794,62
397413,1936,0.727,0.325,0.173,0.342,0.264,-17.97,0.0372,142.75,0.376,0
185960,1968,0.634,0.401,0.476,0.0309,0.364,-14.075,0.0358,186.679,0.629,18
244267,2011,0.634,0.762,0.136,0.408,0.368,-11.958,0.0515,139.936,0.518,52
101827,1969,0.727,0.607,0.887,0.81,0.286,-7.454,0.0439,107.956,0.801,28
300133,2003,0.0499,0.866,0.775,0.0,0.179,-3.555,0.201,147.396,0.688,40
202640,1996,0.16,0.812,0.636,0.0,0.0737,-8.427,0.0472,88.927,0.852,34
247200,1993,0.591,0.591,0.816,1.12e-05,0.155,-5.062,0.0297,139.85,0.97,42
108573,1963,0.639,0.725,0.374,1.08e-05,0.297,-12.57,0.451,99.975,0.616,23
178693,1978,0.344,0.356,0.274,0.321,0.266,-16.3,0.0367,81.535,0.354,35
160867,1965,0.929,0.338,0.184,0.00458,0.134,-13.572,0.0317,53.557,0.19,38
295427,1983,0.362,0.942,0.747,0.0986,0.057,-7.844,0.0349,114.611,0.961,37
235933,2003,0.0141,0.587,0.519,0.0184,0.102,-7.304,0.069,96.508,0.558,43
217285,2018,0.13,0.686,0.539,1.94e-05,0.116,-8.623,0.0348,115.983,0.186,60
222720,1966,0.748,0.636,0.0766,9.81e-06,0.0752,-18.996,0.0293,82.103,0.61,25
289427,1981,0.00321,0.429,0.992,0.000783,0.969,-4.015,0.0868,80.308,0.658,31
323000,1986,0.979,0.255,0.096,0.00249,0.164,-19.483,0.0501,131.026,0.0343,41
157373,1926,0.996,0.533,0.134,0.00611,0.136,-24.116,0.0547,116.771,0.478,0
132267,1963,0.323,0.516,0.629,0.0,0.106,-8.592,0.0453,91.491,0.805,37
174400,1981,0.622,0.542,0.379,0.0,0.0667,-10.573,0.0309,96.058,0.422,41
213960,2004,0.0805,0.554,0.88,0.0313,0.295,-4.25,0.0428,89.868,0.313,48
176360,1952,0.995,0.498,0.331,0.895,0.182,-12.108,0.0371,65.825,0.783,3
212413,2004,0.000516,0.348,0.907,0.0,0.161,-3.66,0.0497,185.406,0.177,61
30187,1951,0.954,0.644,0.0975,0.0,0.582,-20.946,0.158,100.877,0.821,0
237600,1998,0.0499,0.525,0.632,0.00123,0.146,-6.733,0.04,90.681,0.549,36
489040,1962,0.497,0.485,0.466,0.0,0.167,-8.515,0.0294,89.944,0.606,12
236160,1996,0.101,0.706,0.801,0.00159,0.138,-11.615,0.0288,104.535,0.816,67
226587,2016,0.0409,0.514,0.918,0.0,0.342,-4.306,0.0365,150.035,0.64,58
184813,1976,0.244,0.473,0.722,0.0,0.478,-5.398,0.04,77.11,0.813,58
281937,1983,0.201,0.59,0.762,0.0205,0.912,-13.134,0.342,119.549,0.885,43
142533,1983,0.118,0.305,0.753,0.0,0.25,-12.238,0.0493,162.073,0.197,24
159493,1957,0.935,0.747,0.166,4.49e-05,0.126,-13.576,0.0426,115.685,0.601,10
151707,1948,0.759,0.616,0.271,8.47e-06,0.0781,-12.215,0.0414,104.519,0.649,28
194800,1950,0.981,0.464,0.137,8.24e-06,0.123,-10.032,0.0339,83.399,0.434,0
153800,1998,0.00167,0.451,0.889,0.00215,0.258,-2.693,0.261,131.073,0.586,68
204307,2009,0.196,0.566,0.589,0.0,0.28,-5.771,0.0365,77.02,0.41,41
160093,1973,0.428,0.505,0.658,0.0,0.0716,-10.924,0.0331,170.335,0.761,27
182467,1936,0.879,0.617,0.208,0.0,0.335,-11.49,0.0338,82.576,0.48,7
303440,1939,0.257,0.61,0.344,0.0,0.114,-15.619,0.0391,72.755,0.18,2
200353,1968,0.567,0.333,0.348,0.000125,0.826,-16.783,0.0453,90.008,0.242,27
270067,1991,4.39e-05,0.423,0.693,0.1,0.0993,-9.948,0.0331,100.564,0.134,43
212427,2003,0.0097,0.692,0.515,0.292,0.103,-8.488,0.0678,128.469,0.549,55
196267,1991,0.152,0.543,0.699,1.42e-05,0.0902,-6.437,0.0262,86.35,0.761,46
169933,1963,0.876,0.166,0.169,0.0,0.329,-13.16,0.0304,83.387,0.349,12
224573,1974,0.491,0.407,0.5,0.0,0.203,-11.253,0.0374,132.049,0.479,29
234360,2017,0.3,0.351,0.331,9.14e-06,0.0919,-10.316,0.0382,161.564,0.191,69
232867,1975,0.162,0.796,0.474,5.64e-06,0.0859,-8.58,0.181,112.297,0.522,30
220533,1988,0.0982,0.571,0.645,0.142,0.579,-11.186,0.0258,107.944,0.871,35
131427,1965,0.204,0.708,0.732,3.95e-05,0.0357,-8.44,0.0432,117.065,0.963,30
171093,1938,0.995,0.837,0.15,0.206,0.122,-19.2,0.232,95.858,0.506,0
191627,1930,0.996,0.541,0.47,9.68e-05,0.124,-4.943,0.039,127.243,0.806,0
201718,1945,0.941,0.702,0.351,0.867,0.113,-17.604,0.0876,122.892,0.863,0
249867,1993,0.0376,0.557,0.607,0.0,0.0635,-9.316,0.0551,81.648,0.457,53
200867,1963,0.397,0.664,0.233,0.775,0.0801,-20.362,0.0488,143.914,0.876,56
244560,1987,0.00153,0.583,0.921,0.0178,0.188,-5.215,0.0468,119.526,0.613,46
188093,1992,0.775,0.52,0.29,0.0586,0.324,-15.124,0.156,160.028,0.708,31
398733,1962,0.725,0.429,0.43,4.37e-06,0.192,-9.175,0.0389,206.668,0.557,11
328480,2007,0.00142,0.43,0.889,0.218,0.397,-4.821,0.0374,173.964,0.18,52
163000,1959,0.617,0.494,0.662,0.0,0.397,-7.507,0.0318,77.876,0.753,10
201247,1936,0.987,0.203,0.44,0.527,0.41,-15.486,0.412,66.941,0.117,0
96000,1935,0.47,0.778,0.182,0.0,0.324,-15.463,0.919,104.198,0.714,0
223187,2010,1.02e-05,0.201,0.731,0.00015,0.0868,-5.686,0.0529,172.32,0.255,53
209880,2015,0.684,0.7,0.561,0.0,0.126,-6.054,0.0413,108.951,0.663,54
145926,1960,0.825,0.459,0.487,0.000205,0.397,-7.914,0.0357,122.367,0.483,13
387440,1956,0.889,0.73,0.177,0.773,0.186,-17.474,0.0486,104.775,0.322,19
248133,2014,0.114,0.741,0.565,0.0,0.205,-5.448,0.108,134.122,0.892,66
225787,1991,0.0313,0.452,0.909,0.0603,0.23,-3.977,0.0366,124.623,0.805,36
173333,1954,0.563,0.741,0.566,0.00272,0.332,-11.142,0.0492,103.92,0.872,2
392800,2008,0.636,0.591,0.454,0.0,0.0793,-8.851,0.0317,123.379,0.198,59
126640,1973,0.78,0.709,0.457,1.16e-06,0.149,-14.27,0.0336,136.048,0.963,40
169960,1933,0.733,0.613,0.194,0.0,0.0678,-13.774,0.0425,136.768,0.792,19
331467,2009,0.593,0.57,0.629,0.000136,0.77,-7.608,0.0331,127.907,0.308,42
291307,1976,0.0804,0.691,0.413,0.024,0.0401,-5.633,0.0345,116.326,0.487,45
144427,1960,0.973,0.342,0.269,9.91e-06,0.272,-11.314,0.0303,73.562,0.228,34
341920,1938,0.99,0.145,0.0436,0.541,0.117,-21.872,0.0437,91.688,0.163,0
163267,1994,0.0215,0.315,0.921,0.0,0.368,-2.499,0.0693,163.121,0.754,48
186827,1973,0.567,0.572,0.484,0.299,0.12,-9.444,0.0358,167.333,0.823,45
186960,1956,0.753,0.6,0.236,0.0,0.194,-12.842,0.0362,107.24,0.598,32
256893,1960,0.979,0.488,0.0496,9.94e-05,0.114,-19.368,0.045,116.221,0.311,13
189827,1966,0.971,0.138,0.331,0.98,0.117,-8.403,0.0336,76.317,0.038,21
247013,2013,0.0476,0.79,0.875,0.0,0.312,-6.55,0.091,139.985,0.759,49
231360,2005,0.318,0.457,0.763,0.0,0.0322,-3.459,0.255,175.043,0.87,59
198333,1953,0.988,0.463,0.183,0.928,0.0897,-16.261,0.0451,80.578,0.238,10
222227,1994,0.176,0.714,0.735,0.000622,0.115,-7.125,0.0306,123.57,0.68,74
96440,1954,0.832,0.45,0.423,0.701,0.181,-10.504,0.0449,150.434,0.884,0
118093,1928,0.995,0.319,0.00217,0.937,0.0791,-36.905,0.0412,78.505,0.229,0
177467,1996,0.367,0.606,0.682,0.0,0.161,-10.043,0.0274,146.566,0.814,37
185533,1961,0.942,0.621,0.465,0.0,0.158,-8.119,0.0375,110.643,0.734,16
231253,2017,0.13,0.684,0.683,0.0,0.156,-7.366,0.177,112.856,0.406,72
258573,1986,0.306,0.659,0.307,1.22e-06,0.162,-16.994,0.0331,137.998,0.462,53
223707,1997,0.249,0.512,0.745,0.000134,0.168,-9.236,0.0412,157.739,0.978,50
134400,1978,0.598,0.539,0.276,0.62,0.223,-15.431,0.0364,100.627,0.0752,39
208760,1947,0.975,0.414,0.256,1.47e-05,0.415,-11.051,0.0431,124.154,0.422,0
255480,2013,0.0407,0.731,0.772,0.0,0.449,-4.559,0.0258,110.04,0.928,55
728173,1952,0.961,0.205,0.141,0.0129,0.344,-18.329,0.041,102.541,0.0354,0
169587,1965,0.485,0.757,0.629,0.00938,0.184,-9.497,0.102,147.769,0.769,20
192799,1954,0.992,0.694,0.152,0.935,0.139,-17.947,0.0541,74.977,0.641,2
195880,1990,0.000342,0.515,0.942,0.227,0.0945,-8.789,0.0385,92.52,0.481,43
785427,1928,0.992,0.301,0.0823,0.852,0.087,-23.282,0.0382,137.296,0.0548,0
260173,1979,0.09,0.429,0.59,9.48e-05,0.647,-11.45,0.0757,147.53,0.51,37
137533,1998,0.83,0.253,0.154,5.04e-06,0.157,-15.366,0.0521,79.0,0.223,36
240533,1981,0.175,0.734,0.742,0.0,0.134,-8.021,0.0382,117.652,0.957,37
126800,1990,0.058,0.691,0.434,0.85,0.0817,-19.263,0.039,136.713,0.436,33
435440,1936,0.215,0.629,0.322,1.78e-06,0.169,-18.543,0.954,82.463,0.608,15
218133,1995,0.0452,0.74,0.899,0.0972,0.33,-7.221,0.321,89.454,0.777,38
160680,1958,0.989,0.34,0.0833,0.911,0.101,-30.789,0.0457,124.331,0.681,13
408499,1939,0.801,0.696,0.249,0.0,0.375,-18.434,0.962,104.393,0.633,0
186653,1977,0.0044,0.396,0.8,0.231,0.241,-12.787,0.0534,124.408,0.825,46
690160,1946,0.985,0.136,0.172,0.947,0.127,-21.171,0.0387,80.853,0.04,0
192267,1979,0.0113,0.546,0.803,0.0128,0.127,-10.8,0.0522,134.211,0.678,28
155040,1952,0.966,0.575,0.0954,0.0,0.0706,-19.045,0.419,115.467,0.672,0
239413,1985,0.945,0.592,0.228,0.0,0.628,-14.942,0.314,118.306,0.413,29
276893,1986,0.227,0.758,0.312,1.56e-05,0.313,-15.031,0.101,77.157,0.686,29
330000,1956,0.58,0.548,0.321,0.465,0.111,-14.068,0.0428,94.964,0.61,18
257707,2013,0.809,0.509,0.246,1.21e-05,0.133,-11.162,0.0684,150.097,0.462,55
161787,1980,0.381,0.713,0.43,0.00112,0.217,-10.432,0.0268,95.284,0.475,42
216933,1960,0.628,0.436,0.187,4.68e-05,0.101,-15.6,0.0362,80.34,0.282,21
177840,1986,0.0358,0.531,0.912,0.00869,0.206,-3.373,0.0371,142.495,0.725,22
201408,1952,0.99,0.557,0.233,0.877,0.216,-11.645,0.172,70.882,0.901,0
304227,1996,8.39e-05,0.515,0.969,0.492,0.216,-7.733,0.0748,115.994,0.0697,41
184715,1947,0.937,0.435,0.352,2.91e-05,0.183,-7.121,0.0296,77.135,0.383,0
196467,1970,0.532,0.561,0.707,0.0,0.19,-6.562,0.0502,109.077,0.605,32
